Nom_UTF Nom_ASCII Noms_Alternatius Latitud Longitud CodiToponim Poblacio
Sharqīyīn Sharqiyin Sharqiyan,Sharqiyin,Sharqīyīn 25.25 56.16667 TRB 0
Ţawī_Sharqān Tawi_Sharqan Tawi_Sharqan,Ţawī_Sharqān 25.38333 55.4 WLL 0
Jabal_Sharmah Jabal_Sharmah Jabal_Sharmah 25.28406 56.12845 MT 0
Sharm Sharm Sharam,Sharm 25.47078 56.35319 PPL 0
Jabal_Sharīyah Jabal_Shariyah Jabal_Shariyah,Jabal_Sharīyah 25.29063 56.14987 MT 0
Sharīyah Shariyah Shariyah,Sharīyah 25.1 56.03333 PPL 0
Sharīyah Shariyah Shariyah,Sharīyah 24.81512 56.0986 PPL 0
Khawr_ash_Shāriqah Khawr_ash_Shariqah Khawr_ash_Shariqah,Khawr_ash_Shāriqah,Khor_Sharja,Khor_Sharjah,Khor_Shārja 25.33111 55.38222 INLT 0
Sayḩ_Sharbū Sayh_Sharbu Sayh_Sharbu,Sayḩ_Sharbū 24.81667 55.41667 TRGD 0
Raml_Sharbū Raml_Sharbu Raml_Sharbu,Raml_Sharbū 24.83333 55.41667 SAND 0
Sharaf_Tamī Sharaf_Tami Sharaf_Tami,Sharaf_Tamī 23.62836 55.33692 DUNE 0
Sharaf_Sawqar Sharaf_Sawqar Sharaf_Sawqar 24.33333 55.7 LCTY 0
Sharaf_Mundassah Sharaf_Mundassah Sharaf_Mundassah 24.58472 55.73722 TREE 0
Sharaf_Jabārah Sharaf_Jabarah Sharaf_Jabara,Sharaf_Jabarah,Sharaf_Jabārah 24.62804 55.77334 LCTY 0
Sharaf_Ḩawrah Sharaf_Hawrah Sharaf_Hawrah,Sharaf_Ḩawrah 24.54521 55.71675 SAND 0
Sharaf_Ḑabbah Sharaf_Dabbah Sharaf_Dabbah,Sharaf_Ḑabbah 24.55321 55.65638 LCTY 0
Sharaf_Bin_‘Ubayd Sharaf_Bin_`Ubayd Sharaf_Bin_`Ubayd,Sharaf_Bin_‘Ubayd 24.91667 55.4 LCTY 0
Sharaf_al_‘Afār Sharaf_al_`Afar Sharaf_al_`Afar,Sharaf_al_‘Afār 24.9516 55.44056 LCTY 0
Wādī_Sharabāt Wadi_Sharabat Wadi_Sharabat,Wādī_Sharabāt 24.88063 56.21317 WAD 0
Jabal_Sharab Jabal_Sharab Jabal_Sharab 25.0138 56.0337 MT 0
Jabal_Sha‘rā’ Jabal_Sha`ra' Jabal_Sha`arah,Jabal_Sha`ra',Jabal_Sha‘arah,Jabal_Sha‘rā’ 24.06667 56.26667 MT 0
Wādī_Shaqq Wadi_Shaqq Wadi_Shaq,Wadi_Shaqq,Wādī_Shaqq 25.84389 56.02139 WAD 0
Ţawī_Shaqq Tawi_Shaqq Tawi_Shaqq,Ţawī_Shaqq 24.38244 55.60894 WLL 0
Ramlat_Shanţūt_Bin_‘Umān Ramlat_Shantut_Bin_`Uman Ramlat_Shantut_Bin_`Uman,Ramlat_Shanţūt_Bin_‘Umān 24.26667 55.4 DUNE 0
Shanţūt_Ibn_‘Umān Shantut_Ibn_`Uman Shantut_Bin_`Uman,Shantut_Ibn_`Uman,Shanţūt_Bin_‘Umān,Shanţūt_Ibn_‘Umān 24.25432 55.42166 TRGD 0
Shanţūţ Shantut Shantut,Shanţūţ 23.38142 55.30225 DUNE 0
Shantuba Shantuba Shantuba 24.54867 55.73806 LCTY 0
Ra’s_Shandaghah Ra's_Shandaghah Ra's_Shandaghah,Ra’s_Shandaghah 25.26667 55.28333 PT 0
Shandaghah Shandaghah Shandaghah 25.25833 55.28333 PPLX 0
‘Araj_Shamsī `Araj_Shamsi `Araj_Shamsi,‘Araj_Shamsī 24.18944 54.70361 DPR 0
Shammāmīyah Shammamiyah Shammamiyah,Shammāmīyah 23.06374 53.68898 DPR 0
Shāmis Shamis Shamis,Shams,Shāmis 23.93333 53.7 GASF 0
Shāmis Shamis Shamis,Shāmis 23.93854 53.69593 FCL 0
Wādī_ash_Shāmah Wadi_ash_Shamah Wadi_ash_Shamah,Wādī_ash_Shāmah 25.41592 56.33835 WAD 0
Wādī_ash_Sha‘m Wadi_ash_Sha`m Wadi_ash_Sha`m,Wādī_ash_Sha‘m 26.03111 56.0975 WAD 0
Wādī_ash_Shāl Wadi_ash_Shal Wadi_ash_Shal,Wādī_ash_Shāl 25.38365 55.95383 WAD 0
Wādī_Shakhkh Wadi_Shakhkh Wadi_Shakh,Wadi_Shakhkh,Wādī_Shakh,Wādī_Shakhkh 25.58769 56.14287 WAD 0
Haḑbat_Shakhbūţ Hadbat_Shakhbut Hadbat_Shakhbut,Haḑbat_Shakhbūţ 24.29583 54.65722 HLL 0
Shaitham Shaitham Shaitham,Shaithan,Shaithān 24.29326 54.85926 WLL 0
Sayḩ_Sha‘īl Sayh_Sha`il Sayh_Sha`il,Sayḩ_Sha‘īl 24.68333 55.45 TRGD 0
Qarn_Shā’i‘ Qarn_Sha'i` Qarn_Sha'i`,Qarn_Shā’i‘ 23.83933 53.28344 HLL 0
Ţawī_Shāhīn Tawi_Shahin Tawi_Shahin,Ţawī_Shāhīn 25.61667 55.88333 WLL 0
Shahawāt Shahawat Sahawat,Shahawat,Shahawāt 25.96667 56.08333 PPL 0
Shahā’irah Shaha'irah Shaha'irah,Shahā’irah 25.38333 56.13333 TRB 0
Wādī_Shāh Wadi_Shah Wadi_Shah,Wādī_Shāh 25.82949 56.10949 WAD 0
Shāh Shah Shah,Shāh 23.13561 53.91652 PPL 0
Shāh Shah Shah,Shāh 22.85 53.91667 OILF 0
Shāh Shah Shah,Shāh 23.13333 53.91667 DPR 0
Shāh Shah Shah,Shāh 25.89861 56.12833 PPL 0
Shabqatayn Shabqatayn Shabqatayn 23.91665 55.20997 DUNE 0
Sha‘bīyah Sha`biyah Sha`biya,Sha`biyah,Sha‘biya,Sha‘bīyah 24.28333 54.48333 HLL 0
Shabakah Shabakah Shabakah 25.03333 56 PPL 0
Wādī_Shabak Wadi_Shabak Wadi_Shabak,Wādī_Shabak 25.15157 55.45444 TRGD 0
Bid‘_Shabaan Bid`_Shabaan Bid`_Shabaan,Bid‘_Shabaan 23.35 54.36667 WLL 0
Sha‘athān Sha`athan Sha`athan,Sha‘athān 24.27375 54.91292 SAND 0
Wādī_Sha‘arah Wadi_Sha`arah Wadi_Sha`arah,Wadi_Sha`areh,Wādī_Sha‘arah,Wādī_Sha‘areh 25.06667 56.36667 WAD 0
Sayyidah Sayyidah Sayyidah 24.6884 55.70747 TREE 0
Ramlat_Sayyid Ramlat_Sayyid Ramlat_Saiyin,Ramlat_Sayyid,Ramle_Sayyid 24.39496 55.60754 DUNE 0
Wādī_Sayraq Wadi_Sayraq Wadi_Sayraq,Wādī_Sayraq 25.56185 56.05472 WAD 0
Sayḩ_Maḩārī Sayh_Mahari Sayh_Mahari,Sayḩ_Maḩārī 25.38333 55.73333 DUNE 0
Sayḩ_aş_Şaqlah Sayh_as_Saqlah Sayh_as_Saqlah,Sayḩ_aş_Şaqlah 24.88398 56.16847 PPL 0
Sayḩ_al_Ḩalamah Sayh_al_Halamah Sayh_al_Halamah,Sayh_al_Halmah,Sayḩ_al_Ḩalamah,Sayḩ_al_Ḩalmah 24.25409 54.6919 DPR 0
Sayḩ Sayh Sayh,Sayḩ 25.93333 56.06667 PPL 0
Ţawī_Sayfilman Tawi_Sayfilman Tawi_Sayfilman,Ţawī_Sayfilman 23.6 54.6 WLL 0
Ţawī_Sayf Tawi_Sayf Tawi_Sayf,Ţawī_Sayf 25.33472 55.81056 WLL 0
Bid‘_Sayf Bid`_Sayf Bid`_Sayf,Bid‘_Sayf 25.06667 55.58333 WLL 0
Bid‘_Sayf Bid`_Sayf Bid`_Sayf,Bid‘_Sayf 23.9195 54.93082 DPR 0
Barqat_Sayf Barqat_Sayf Barqat_Sayf,Burga_Seif,Burqat_Sayf 24.29874 52.58478 HLL 0
Barqat_Sayf Barqat_Sayf Barqat_Sayf 24.03307 53.27185 HLL 0
Wādī_Saybitalmā Wadi_Saybitalma Wadi_Saybitalma,Wādī_Saybitalmā 25.23589 56.13664 WAD 0
Naqā_Sawţah Naqa_Sawtah Naqa_Sawtah,Naqā_Sawţah 24.26611 55.55694 DUNE 0
Jabal_Sawdā’ Jabal_Sawda' Jaba_Sawda',Jaba_Sawdā’,Jabal_Sawda',Jabal_Sawdā’ 25.20083 56.33993 HLL 0
Ra’s_Abyaḑ_Qaţā Ra's_Abyad_Qata Ra's_Abyad_Qata,Ra's_Sawami`,Ra’s_Abyaḑ_Qaţā,Ra’s_Şawāmi‘ 24.14785 53.20015 PT 0
Jabal_Sāţif Jabal_Satif Jabal_Satif,Jabal_Sāţif 25.49887 56.04789 MT 0
Saţḩ_ar_Rāzbūt Sath_ar_Razbut Saath_al_Raazboot,Satah,Sath_ar_Razbut,Saţḩ_ar_Rāzbūt 24.83333 53.16667 OILF 0
Sarūq_Zāhir Saruq_Zahir Saruq_Zahir,Sarūq_Zāhir 24.21007 54.69939 SBKH 0
Sarūq_al_Jasam Saruq_al_Jasam Saruq_al_Jasam,Sarūq_al_Jasam 24.55 55.43333 DUNE 0
Sārūq Saruq Saruq,Sārūq 23.04905 53.73279 DPR 0
Sarūj Saruj Saruj,Sarūj 25.26636 56.30934 PPL 0
Sarūb Sarub Sarub,Sarūb 23.07561 53.69655 DPR 0
Sayḩ_Şarm_Sayf Sayh_Sarm_Sayf Sayh_Sarm_Sayf,Sayḩ_Şarm_Sayf 23.68333 55.48333 DPR 0
Ţawī_Şarmā’ Tawi_Sarma' Tawi_Saramin,Tawi_Sarma',Tawi_Sarmah,Ţawī_Şaramin,Ţawī_Şarmah,Ţawī_Şarmā’ 24.98018 55.88064 WLL 0
Wuqnat_Sarīj Wuqnat_Sarij Wuqnat_Sarij,Wuqnat_Sarīj 22.97483 53.77287 DPR 0
Sarāmī Sarami Sarami,Sarāmī 24.1 54.51667 HLL 0
Ţawī_Şaram Tawi_Saram Sarm,Tawi_Saram,Şarm,Ţawī_Şaram 25.4925 56.02583 WLL 0
Ra’s_Sarab Ra's_Sarab Ra's_Sarab,Ras_as-Sareb,Ra’s_Sarab,Rās_as-Sareb 24.26252 51.78124 PT 0
Şaqwān Saqwan Saqwan,Şaqwān 23.76608 53.49031 GVL 0
Mīnā’_Şaqr Mina'_Saqr Mina_Saqr_Harbour,Mina'_Saqr,Mīnā’_Şaqr,Port_Saqr 25.79167 55.95333 HBR 0
Wādī_Saqamqam Wadi_Saqamqam Wadi_Saqamqam,Wādī_Saqamqam 25.16667 56.33333 WAD 0
Sabkhat_Saqamqam Sabkhat_Saqamqam Sabkhat_Saqamqam 25.15839 56.35618 SBKH 0
Jabal_Saqamqam Jabal_Saqamqam Jabal_Sakamkam,Jabal_Saqamqam 25.18982 56.31074 RDGE 0
Saqamqam Saqamqam As_Saqamqam,Sakamkam,Saqamqam 25.17467 56.33039 PPL 0
Saqal Saqal Saqal 25.27976 56.1859 GRVP 0
Dawḩat_Şāniyah Dawhat_Saniyah Dawhat_Saniyah,Dawḩat_Şāniyah 24.15343 51.77192 COVE 0
Khabrat_Sanad Khabrat_Sanad Khabrat_Sanad 24.08333 51.7 WLL 0
Sanad Sanad Sanad 24.1 51.7 LCTY 0
Wādī_Sanābil Wadi_Sanabil Wadi_Sanabil,Wādī_Sanābil 24.66808 55.55881 TRGD 0
Samnān Samnan Samnan,Samnān 25.3 55.45 LCTY 0
Ţawī_Samḩān Tawi_Samhan Tawi_Samhan,Tawi_Semhan,Tawi_Simhan,Ţawī_Samḩān 24.82866 55.44335 WLL 0
Raml_Samḩān Raml_Samhan Raml_Samhan,Raml_Samḩān 24.83333 55.46667 SAND 0
Samḩān Samhan Al_Irma,Samhan,Samḩān,Semhan 24.83333 55.46667 HLL 0
Ţawī_Samḩā’ Tawi_Samha' Tawi_Samha',Ţawī_Samḩā’ 25.56444 55.82694 WLL 0
Samarat Samarat Samarat 25.68907 56.13698 PPL 0
Sayh_Samarah Sayh_Samarah Sayh_Samarah 24.21929 55.43518 TRGD 0
Wādī_Samāḩ Wadi_Samah Wadi_Samah,Wādī_Samāḩ 25.44621 55.98338 WAD 0
Jabal_Samāḩ Jabal_Samah Jabal_Samah,Jabal_Samāḩ 25.12605 56.17094 MT 0
Jabal_Samāḩ Jabal_Samah Jabal_Samah,Jabal_Samāḩ 25.4165 55.96082 DUNE 0
Samāḩ Samah Samah,Samāḩ 24.91667 56.3 TRB 0
Salwá Salwa Salwa,Salwah,Salwá,Sawa,Sawá 25.02031 55.14772 LCTY 0
Sayḩ_Salmá Sayh_Salma Sayh_Salma,Sayḩ_Salmá 24.16132 55.4748 TRGD 0
Raml_as_Salmá Raml_as_Salma Raml_as_Salma,Raml_as_Salmá 24.16667 55.48333 DUNE 0
Sayḩ_as_Salm Sayh_as_Salm Sayh_as_Salam,Sayh_as_Salm,Sayḩ_as_Salam,Sayḩ_as_Salm 24.83631 55.29693 TRGD 0
Raml_as_Salm Raml_as_Salm Raml_as_Salam,Raml_as_Salm 24.85099 55.25704 DUNE 0
Wādī_Sallah Wadi_Sallah Wadi_Sallah,Wādī_Sallah 24.56329 55.64776 TRGD 0
Sayḩ_Sallah Sayh_Sallah Sayh_Sallah,Sayḩ_Sallah 23.93198 55.47704 TRGD 0
Sallah Sallah Sallah 24.57314 55.61947 LCTY 0
Wādī_Sall Wadi_Sall Wadi_Sal,Wadi_Sall,Wādī_Sal,Wādī_Sall 25.84083 56.06722 WAD 0
Jabal_Sall Jabal_Sall Jabal_Sal,Jabal_Sall 25.76028 56.08861 MT 0
Sall Sall Sal,Sall 25.74903 56.09217 CULT 0
Falaj_as_Salj Falaj_as_Salj Falaj_as_Salj 25.44825 55.98449 STMI 0
Wādī_Salīmah Wadi_Salimah Wadi_Salimah,Wadi_Salum,Wādī_Salīmah,Wādī_Salūm 24.72335 55.66265 TRGD 0
Shu‘bat_Salīmah Shu`bat_Salimah Shu`bat_Salimah,Shu`bat_Silima,Shu‘bat_Salīmah,Shu‘bat_Silima 24.0475 55.83278 WAD 0
Baţn_Salīmah Batn_Salimah Batn_Salima,Batn_Salimah,Baţn_Salima,Baţn_Salīmah 24.91893 55.54126 DPR 0
Salīmah Salimah Saleema,Salimah,Salīmah 22.9118 54.3397 DPR 0
Ţawī_Salīm Tawi_Salim Tawi_Salim,Ţawī_Salīm 25.33896 55.82837 WLL 0
Sayḩ_Salīl Sayh_Salil Madiq_al-Salil,Maḍīq_al-Salīl,Sayh_Salil,Sayḩ_Salīl,Sih_Salil 23.13333 55.41667 TRGD 0
Şāliḩīyah Salihiyah As_Salihiyah,Aş_Şāliḩīyah,Salihiyah,Şāliḩīyah 25.72161 55.99081 PPL 0
Saleh Saleh Saleh,Salih,Şāliḩ 26.13333 55.75 OILF 0
Jabal_Salḩāl Jabal_Salhal Jabal_Salhal,Jabal_Salḩāl 25.25969 56.18567 MT 0
Salbūk Salbuk Salbuk,Salbūk 23.87316 53.76852 DUNE 0
Salān_Khalfān Salan_Khalfan Salan_Khalfan,Salān_Khalfān 23.93776 53.52864 DUNE 0
Sabkhat_as_Salamīyah Sabkhat_as_Salamiyah As_Salamiyah_Sabkhat,Sabkhat_as_Salamiyah,Sabkhat_as_Salamīyah 23.99347 53.76611 SBKH 0
Salām Salam Salam,Salām 25.66583 55.8525 WLL 0
Sabkhat_Salal Sabkhat_Salal Sabkhat_Salal,Sabkhat_Salil,Sabkhat_Salīl 23.74706 55.12282 SBKH 0
Salala Salala As_Salahah,Aş_Şalāḩah,Salahah,Salala,Şalāḩah 24.1955 53.53829 ISL 0
Bid‘_Salaal Bid`_Salaal Bid`_Salaal,Bid‘_Salaal 23.9 54.7 WLL 0
Sala Sala Sala 24.16667 55.4 DUNE 0
Jabal_Sakhbīrī Jabal_Sakhbiri Jabal_Sakhbiri,Jabal_Sakhbīrī 25.10639 56.03417 HLL 0
Sā’if Sa'if Sa'if,Sā’if 25.1842 56.24205 PPL 0
Ţawī_Sa‘īdī Tawi_Sa`idi Tawi_Sa`idi,Tawi_Zaid,Tawi_Zayd,Ţawī_Sa‘īdī,Ţawī_Zayd,Ţāwī_Zaid 25.54241 55.89153 WLL 0
Ţawī_Sa‘īd_Bin_Huwaydān Tawi_Sa`id_Bin_Huwaydan Tawi_Sa`id_Bin_Huwaydan,Ţawī_Sa‘īd_Bin_Huwaydān 24.97961 55.78755 WLL 0
Bid‘_Sa‘īd Bid`_Sa`id Bada_Sa`id,Bada_Sa‘īd,Bid`_Sa`id,Bid‘_Sa‘īd 23.65747 52.49121 WLL 0
Sā’ibah Sa'ibah Sa'iba,Sa'ibah,Sa’iba,Sā’ibah 22.95698 54.27151 DPR 0
Ghaffāt_Saḩmī Ghaffat_Sahmi Ghaffat_Sahmi,Ghaffāt_Saḩmī 24.5 55.26667 DUNE 0
Sayḩ_Sahmah Sayh_Sahmah Sayh_Sahmah,Sayḩ_Sahmah 23.15 55.25 DPR 0
Ḩaql_Sahl Haql_Sahl Haql_Sahl,Sahal,Sahel,Sahil,Ḩaql_Sahl 23.70594 54.32028 OILF 0
Wādī_Şaḩanah Wadi_Sahanah Wadi_Sahanah,Wādī_Şaḩanah 25.28025 56.32255 WAD 0
Saḩanah Sahanah Sahanah,Saḩanah 25.28556 56.3084 PPL 0
Saḩāb Sahab Sahab,Saḩāb 25.15848 56.08929 LCTY 0
Ţawī_Sāji‘ah Tawi_Saji`ah Tawi_Saghyah,Tawi_Saja'a,Tawi_Saja`ah,Tawi_Saji`ah,Tāwī_Saja’a,Ţawī_Saghyah,Ţawī_Sāja‘ah,Ţawī_Sāji‘ah 25.30552 55.58034 WLL 0
Saghyah Saghyah Saghyah,Sajaa 25.25 55.78333 GASF 0
Sagh‘ayn Sagh`ayn Sagh'ain,Sagh`ayn,Sagh‘ayn,Sagh’ain 24.53333 51.11667 WLL 0
Wādī_aş_Şafşaf Wadi_as_Safsaf Wadi_as_Safsaf,Wādī_aş_Şafşaf 25.33999 56.02183 WAD 0
Ţawī_Şafşaf Tawi_Safsaf Tawi_Safsaf,Ţawī_Şafşaf 25.32833 56.01056 WLL 0
Jabal_Şafşaf Jabal_Safsaf Jabal_Safsaf,Jabal_Şafşaf 25.33111 56.02306 HLL 0
Wādī_Şafad Wadi_Safad Wadi_Safad,Wādī_Şafad 25.22915 56.35145 WAD 0
Jabal_Şafad Jabal_Safad Jabal_Safad,Jabal_Şafad 25.23315 56.28695 MT 0
Şafad Safad Safad,Sufad,Şafad 25.22165 56.3239 PPL 0
Wādī_Şafā Wadi_Safa Wadi_Safa,Wādī_Şafā 25.06554 55.26203 TRGD 0
Ra’s_aş_Şadr Ra's_as_Sadr Ra's_as_Sadr,Ra’s_aş_Şadr 24.6753 54.65663 PT 0
Ra’s_as_Sa‘dīyāt Ra's_as_Sa`diyat Ra's_as_Sa`diyat,Ras_al_Sa`diya,Ras_al_Sa‘diya,Ra’s_as_Sa‘dīyāt 24.58542 54.47465 PT 0
Khawr_as_Sa‘dīyāt Khawr_as_Sa`diyat Khawr_Essadiyat,Khawr_Essādiyāt,Khawr_as_Sa`diyat,Khawr_as_Sa‘dīyāt 24.62296 54.46416 CHNM 0
Ţawī_Sa‘dīyah Tawi_Sa`diyah Tawi_Sa`diyah,Ţawī_Sa‘dīyah 24.87867 56.16899 WLL 0
Sa‘dīyah Sa`diyah Sa`diyah,Sa‘dīyah 23.69426 54.10408 WLL 0
Sa‘dīyah Sa`diyah Sa`diyah,Sa‘dīyah,Tawi_Sa'adiya,Tāwī_Sa’adiya 25.1 55.7 TREE 0
Ţawī_as_Sādd Tawi_as_Sadd Sa`ad,Sa‘ad,Tawi_Sa`d,Tawi_as_Sadd,Ţawī_Sa‘d,Ţawī_as_Sādd 24.20806 55.50417 WLLS 0
Raml_as_Sādd Raml_as_Sadd Raml_Sa`d,Raml_Sa‘d,Raml_as_Sadd,Raml_as_Sādd 24.2 55.48333 DUNE 0
Jabal_Sa‘d Jabal_Sa`d Jabal_Sa`d,Jabal_Sa‘d 25.11355 56.11717 MT 0
Sa‘d Sa`d Sa`d,Sa‘d 25.26667 56.28333 PPL 0
Ramlat_Şabr Ramlat_Sabr Ramlat_Sabar,Ramlat_Sabr,Ramlat_Şabr 24.03866 55.4161 DUNE 0
Sabkhah Sabkhah Sabakha,Sabkhah 23.3 53.85 PPL 0
Sabkhah Sabkhah Sabkha,Sabkhah,Sabukhah 23.12917 53.98181 PPL 0
Sabkah Sabkah Sabka,Sabkah 25.29255 55.39472 WLL 0
Ţawī_Sabarad Tawi_Sabarad Tawi_Sabarad,Ţawī_Sabarad 25.29389 55.89944 WLL 0
Sabalah Sabalah Sabalah,Sablah 22.92596 53.45262 DPR 0
Sabā’is Saba'is Saba'is,Sabā’is 24.83333 55.5 TRB 0
Qarn_Şa‘bah Qarn_Sa`bah Qarn_Sa`bah,Qarn_Şa‘bah 24.46867 55.72733 HLL 0
Sa‘abah Sa`abah Sa`abah,Sa`bah,Sa‘abah,Sa‘bah 24.99417 56.025 PPLQ 0
Naqā_Sa‘ādah Naqa_Sa`adah Naqa_Sa`adah,Naqā_Sa‘ādah 23.42818 55.38215 DUNE 0
Ţawī_Ruwayyah Tawi_Ruwayyah Tawi_Mirdif,Tawi_Ruwayyah,Ţawī_Mirdif,Ţawī_Ruwayyah 24.89283 55.66387 WLL 0
Ruwayyah Ruwayyah Ruwayyah 24.8871 55.66016 LCTY 0
Ra’s_Ruwaysīyah Ra's_Ruwaysiyah Ra's_Harmiyah,Ra's_Ru'aysiyah,Ra's_Ruwaysiyah,Ra’s_Harmīyah,Ra’s_Ruwaysīyah,Ra’s_Ru’aysīyah 24.12591 53.44243 PT 0
Ruwaysīyah Ruwaysiyah Ru'aysiyah,Ruwaisiyya,Ruwaysiyah,Ruwaysīyah,Ruweisiya,Ru’aysīyah 24.11927 53.4354 LCTY 0
Sayḩ_Ruwayshid Sayh_Ruwayshid Sayh_Ruwayshid,Sayḩ_Ruwayshid 25.3 55.66667 TRGD 0
Khawr_ar_Ruways Khawr_ar_Ruways Khawr_ar_Ru'ays,Khawr_ar_Ruways,Khawr_ar_Ru’ays 24.13966 52.67385 INLT 0
Ruwaymayah Ruwaymayah Ruwaymayah 24.80098 55.64042 LCTY 0
Jabal_Ruwayḑah Jabal_Ruwaydah Jabal_Ruwaydah,Jabal_Ruwayḑah 25.50556 56.08844 MT 0
Ruwayḑah Ruwaydah Riweidah,Riweiḍah,Ruwaidha,Ruwaydah,Ruwayḑah 23.1039 53.97789 OAS 0
Ruwālā Ruwala Ruwala,Ruwalla,Ruwālā 23.2956 54.20134 SPNG 0
Ruqayyib Ruqayyib Ruqayyib 23.93586 52.88188 WLL 0
Ruqayyah Ruqayyah Ruqayyah 23.28333 54.65 WLL 0
Ruqayyah Ruqayyah Ruqayyah 23.03532 53.60933 OAS 0
Shaqqat_ar_Ruqayţuwah Shaqqat_ar_Ruqaytuwah Ruqaytuwwah,Ruqayţuwwah,Shaqqat_ar_Ruqaytuwah,Shaqqat_ar_Ruqaytuwwah,Shaqqat_ar_Ruqayţuwah,Shaqqat_ar_Ruqayţuwwah 23.38663 55.25216 TRGD 0
Sabkhat_ar_Ruqayţuwah Sabkhat_ar_Ruqaytuwah Sabkhat_Bu_Satma,Sabkhat_Bū_Satma,Sabkhat_ar_Ruqaytuwah,Sabkhat_ar_Ruqaytuwwah,Sabkhat_ar_Ruqayţuwah,Sabkhat_ar_Ruqayţūwwah 23.44808 55.11346 SBKH 0
‘Irq_Ruqayţuwah `Irq_Ruqaytuwah `Irq_Ruqaytuwah,`Irq_Ruqaytuwwah,‘Irq_Ruqayţuwah,‘Irq_Ruqayţuwwah 23.38449 55.20788 DUNE 0
Ţawī_Ruqayshah Tawi_Ruqayshah Tawi_Ruqayshah,Ţawī_Ruqayshah 24.98485 55.78776 WLL 0
Ruq‘at_Ya‘āribah Ruq`at_Ya`aribah Raq`al_al_Jarba,Raq‘al_al_Jarba,Ruq`at_Ya`aribah,Ruq‘at_Ya‘āribah 23.89652 55.48556 TRGD 0
Ruq‘at_Tulūl Ruq`at_Tulul Ruq`at_Tulul,Ruq‘at_Tulūl 22.95827 55.20907 DPR 0
Ruq‘at_Sunayyim Ruq`at_Sunayyim Ruq`at_Sunayyim,Ruq‘at_Sunayyim 23.65155 55.29791 TRGD 0
Ruq‘at_Ruqayţuwah Ruq`at_Ruqaytuwah Ruq`at_Ruqatuwwah,Ruq`at_Ruqaytuwah,Ruq`at_Ruqaytuwwah,Ruq‘at_Ruqayţuwah,Ruq‘at_Ruqayţuwwah,Ruq‘at_Ruqaţuwwah 23.40594 55.28253 DPR 0
Ruq‘at_Nuşb Ruq`at_Nusb Ruq`at_Nusb,Ruq`at_Nusub,Ruq‘at_Nuşb,Ruq‘at_Nuşub 24.05 55.41667 SAND 0
Ruq‘at_Muşallī Ruq`at_Musalli Ruq`at_Musalli,Ruq‘at_Muşallī 24.85889 55.57612 DUNE 0
Ruq‘at_Musajira Ruq`at_Musajira Ruq`at_Musajira,Ruq‘at_Musajira 24.84075 55.65624 DUNE 0
Muḩayşinah Muhaysinah Muhaysinah,Muḩayşinah,Ruq`ah_Muhassanah,Ruq`at_Muhassanah,Ruq‘ah_Muḩaşşanah,Ruq‘at_Muḩaşşanah 25.25528 55.39278 LCTY 0
Ruq‘at_Maghis Ruq`at_Maghis Ruq`at_Maghis,Ruq‘at_Maghis 23.61802 55.4466 TRGD 0
Ruq‘at_Ḩumaydī Ruq`at_Humaydi Hameidha,Humaydah,Ruq`at_Humaydi,Ruq‘at_Ḩumaydī,Ḩumayḑah 24.79964 55.70185 DUNE 0
Ruq‘at_Ḩulayw Ruq`at_Hulayw Ruq`at_Hulayw,Ruq‘at_Ḩulayw 23.63585 55.36908 TRGD 0
Rafadah Rafadah Rafadah,Ruq`at_Bu_Zafidah,Ruq‘at_Bū_Z̧afīdah 24.86014 55.65022 DUNE 0
Ruq‘at_al_Mīr Ruq`at_al_Mir Ruq`at_al_Mir,Ruq‘at_al_Mīr 22.98574 55.19227 SBKH 0
Ruq‘at_al_Ḩādh Ruq`at_al_Hadh Ruq`at_al_Hadh,Ruq‘at_al_Ḩādh 22.94468 55.1886 SBKH 0
Ruq‘at_al_‘Arād Ruq`at_al_`Arad Raq`at_al-`Arad,Raq‘at_al-‘Arād,Ruq`at_al_Ard,Ruq`at_al_`Arad,Ruq‘at_al_Ard,Ruq‘at_al_‘Arād 23.86265 55.50198 TRGD 0
Wādī_Rumḩ Wadi_Rumh Wadi_Rumh,Wādī_Rumḩ 25.04006 56.32907 WAD 0
Ţawī_Rumḩ Tawi_Rumh Tawi_Rumh,Ţawī_Rumḩ 25.01667 56.35 WLL 0
Jabal_Rumḩ Jabal_Rumh Jabal_Rumh,Jabal_Rumḩ 25.02953 56.2807 MT 0
Rumaylī Rumayli Rumayli,Rumaylī 26.02472 56.11083 CULT 0
Jabal_ar_Rumaylah Jabal_ar_Rumaylah Jabal_ar_Rumaylah 25.43333 56.35 HLL 0
Jabal_Umayliḩ Jabal_Umaylih Jabal_Rumaylah,Jabal_Umaylah,Jabal_Umaylih,Jabal_Umayliḩ 25.0503 55.82244 HLL 0
Rūl_Ḑadnā Rul_Dadna Rol_Dadnah,Rol_Ḍadnah,Rul_Dadna,Rul_Dadnah,Rul_Dhadna,Rūl_Ḑadnah,Rūl_Ḑadnā 25.55481 56.34546 PPL 0
Ţawī_ar_Rūl Tawi_ar_Rul Tawi_ar_Rul,Ţawī_ar_Rūl 25.57602 56.35214 WLLQ 0
Rukbāt Rukbat Rukbat,Rukbāt 24.74428 54.65006 SPIT 0
Ramlat_ar_Ruhayl Ramlat_ar_Ruhayl Ramlat_ar_Ruhayl 23.55 55.46667 DUNE 0
