Nom_UTF Nom_ASCII Noms_Alternatius Latitud Longitud CodiToponim Poblacio
Riu_de_Segudet Riu_de_Segudet NULL 42.5583 1.54304 STM 0
Segudet Segudet NULL 42.55755 1.53858 PPL 0
Estany_Segon Estany_Segon NULL 42.61667 1.73333 LK 0
Torrent_del_Segalars Torrent_del_Segalars NULL 42.55 1.58333 STM 0
Camí_de_Sedornet Cami_de_Sedornet NULL 42.58333 1.51667 TRL 0
Bordes_de_Sedornet Bordes_de_Sedornet NULL 42.58333 1.51667 HUTS 0
Costa_Seda Costa_Seda NULL 42.48333 1.5 SLP 0
Planells_Secants Planells_Secants NULL 42.43333 1.53333 UPLD 0
Riu_Sec Riu_Sec NULL 42.51667 1.46667 STM 0
Estany_Sec Estany_Sec NULL 42.46667 1.61667 LK 0
Borda_del_Savoiano Borda_del_Savoiano NULL 42.56667 1.51667 HUTS 0
Serra_de_la_Sauvata Serra_de_la_Sauvata NULL 42.56667 1.58333 RDGE 0
Costa_de_la_Sauvata Costa_de_la_Sauvata NULL 42.56667 1.58333 SLP 0
Roc_del_Sastre Roc_del_Sastre Roc_del_Sastra,Roc_del_Sastre 42.58333 1.61667 SPUR 0
Pont_Sassanat Pont_Sassanat NULL 42.5 1.55 BDG 0
Saquet Saquet NULL 42.55 1.6 LCTY 0
Roc_de_Sant_Vicenç Roc_de_Sant_Vicenc NULL 42.5 1.5 RK 0
Collet_de_Sant_Vicenç Collet_de_Sant_Vicenc NULL 42.5 1.48333 PASS 0
Solà_de_Santserra Sola_de_Santserra NULL 42.48333 1.46667 SLP 0
Sant_Romà_de_Vila Sant_Roma_de_Vila NULL 42.53333 1.56667 CH 0
Sant_Romà_de_les_Bons Sant_Roma_de_les_Bons NULL 42.53333 1.58333 CH 0
Bosc_de_Sant_Romà Bosc_de_Sant_Roma NULL 42.45 1.5 FRST 0
Sant_Romà Sant_Roma NULL 42.45 1.5 CH 0
Sant_Pere Sant_Pere NULL 42.57952 1.65362 PPL 0
Sant_Miquel_d'Engolasters Sant_Miquel_d'Engolasters Sant_Miquel_d'Engolasters 42.51094 1.56008 CH 0
Sant_Miquel_de_Fontaneda Sant_Miquel_de_Fontaneda Sant_Miquel,Sant_Miquel_de_Fontaneda 42.45 1.46667 CH 0
Solà_de_Sant_Miquel Sola_de_Sant_Miquel NULL 42.58333 1.66667 SLP 0
Roc_de_Sant_Miquel Roc_de_Sant_Miquel NULL 42.58333 1.66667 CLF 0
Drecera_de_Sant_Martí Drecera_de_Sant_Marti NULL 42.48333 1.5 TRL 0
Sant_Martí Sant_Marti NULL 42.48333 1.5 UPLD 0
Sant_Martí Sant_Marti NULL 42.48333 1.48333 RUIN 0
Parròquia_de_Sant_Julià_de_Lòria Parroquia_de_Sant_Julia_de_Loria Parroquia_de_Sant_Julia_de_Loria,Parroquia_de_Sant_Julià_de_Lòria,Sant_Julia,Sant_Julia_de_Loria,Sant_Julià,Sant_Julià_de_Lòria 42.46247 1.48247 ADM1 9448
Sant_Julià_de_Lòria Sant_Julia_de_Loria San_Julia,San_Julià,San-Dzhulija-de-Lorija,San-Khulija-de-Lorija,Sant_Julia_de_Loria,Sant_Julià_de_Lòria,sheng_hu_li_ya-de_luo_li_ya,???-??????-??-?????,???-?????-??-?????,??·????·?·?????,????-????,????-???? 42.46372 1.49129 PPLA 8022
Riu_de_Sant_Josep Riu_de_Sant_Josep NULL 42.56419 1.75244 STM 0
Clot_de_Sant_Josep Clot_de_Sant_Josep NULL 42.56667 1.7 CRQ 0
Sant_Joan_de_Caselles Sant_Joan_de_Caselles San_Joan_de_Casettas,Sant_Joan_de_Casellas,Sant_Joan_de_Caselles 42.56988 1.60922 PPL 0
Serrat_de_Sant_Jaume Serrat_de_Sant_Jaume NULL 42.53333 1.6 RDGE 0
Sant_Jaume Sant_Jaume NULL 42.58333 1.63333 CH 0
Sant_Jaume Sant_Jaume Sant_Jaume,Sant_Joums 42.53333 1.6 CH 0
Sant_Esteve Sant_Esteve NULL 42.43333 1.48333 CH 0
Sant_Esteve Sant_Esteve NULL 42.43333 1.45 CH 0
Sant_Cristòfol Sant_Cristofol NULL 42.45 1.5 SHRN 0
Sant_Cristòfol Sant_Cristofol NULL 42.53333 1.53333 CH 0
Solà_de_Sant_Cerni Sola_de_Sant_Cerni NULL 42.46667 1.5 SLP 0
Eglèsia_de_Sant_Cerni Eglesia_de_Sant_Cerni NULL 42.56667 1.6 CH 0
Sant_Cerni Sant_Cerni NULL 42.46981 1.50133 CH 0
Sant_Antoni_de_la_Grella Sant_Antoni_de_la_Grella NULL 42.53333 1.53333 CH 0
Túnels_de_Sant_Antoni Tunels_de_Sant_Antoni NULL 42.51667 1.51667 TNLS 0
Pont_de_Sant_Antoni Pont_de_Sant_Antoni NULL 42.51667 1.51667 BDG 0
Pont_de_Santa_Creu Pont_de_Santa_Creu NULL 42.56667 1.6 BDG 0
Santa_Coloma Santa_Coloma NULL 42.5 1.5 PPL 0
Santa_Caterina Santa_Caterina NULL 42.55 1.51667 LCTY 0
Cortal_del_Sansa Cortal_del_Sansa NULL 42.5 1.51667 CRRL 0
Portella_de_Sanfons Portella_de_Sanfons Portella_de_Sanfons 42.56667 1.43333 PASS 0
Pic_de_Sanfons Pic_de_Sanfons Pic_de_Sanfons 42.58333 1.43333 PK 0
Roc_de_la_Salve Roc_de_la_Salve NULL 42.53333 1.6 RK 0
Bosc_de_la_Salvata Bosc_de_la_Salvata NULL 42.45 1.51667 FRST 0
Solana_del_Saltader Solana_del_Saltader NULL 42.56667 1.53333 SLP 0
Clot_del_Saltader Clot_del_Saltader NULL 42.56667 1.46667 RVN 0
Roc_del_Salt Roc_del_Salt NULL 42.58333 1.58333 RK 0
Clot_del_Salt Clot_del_Salt NULL 42.58333 1.6 RVN 0
Rius_de_les_Salses Rius_de_les_Salses NULL 42.63333 1.5 STM 0
Pont_de_les_Salines Pont_de_les_Salines NULL 42.61667 1.53333 BDG 0
Costa_de_les_Salines Costa_de_les_Salines NULL 42.61667 1.53333 SLP 0
Bosc_de_les_Salines Bosc_de_les_Salines NULL 42.61667 1.53333 FRST 0
Basses_de_les_Salamandres Basses_de_les_Salamandres NULL 42.6 1.66667 LKS 0
Costa_de_la_Salamandra Costa_de_la_Salamandra NULL 42.55 1.43333 SLP 0
Costa_Salamandra Costa_Salamandra NULL 42.5 1.48333 SLP 0
Roca_de_la_Sabina Roca_de_la_Sabina NULL 42.56667 1.46667 SLP 0
Cortal_del_Sabater Cortal_del_Sabater NULL 42.45 1.48333 CRRL 0
Bosc_del_Sabater Bosc_del_Sabater NULL 42.45 1.48333 FRST 0
Borda_del_Sabater Borda_del_Sabater NULL 42.45 1.48333 FRM 0
Canal_dels_Rulls Canal_dels_Rulls NULL 42.48333 1.46667 STM 0
Canal_de_Ruixol Canal_de_Ruixol NULL 42.58333 1.51667 STM 0
Torrent_del_Ruïder Torrent_del_Ruider NULL 42.58333 1.48333 STM 0
Roc_del_Ruïder Roc_del_Ruider NULL 42.58333 1.48333 SPUR 0
Pala_del_Ruf Pala_del_Ruf NULL 42.58333 1.45 SLP 0
Basses_del_Ruf Basses_del_Ruf NULL 42.58333 1.45 LKS 0
Serrat_de_Rudielles Serrat_de_Rudielles NULL 42.5 1.45 MT 0
Canal_de_Rudielles Canal_de_Rudielles NULL 42.5 1.45 STM 0
Vial_de_Rubials Vial_de_Rubials NULL 42.48333 1.45 RD 0
Torrent_de_Rubials Torrent_de_Rubials NULL 42.48333 1.45 STM 0
Solana_de_Rubials Solana_de_Rubials NULL 42.48333 1.45 SLP 0
Rua_del_Terrer_Roi Rua_del_Terrer_Roi NULL 42.43333 1.5 LCTY 0
Bosc_de_Roures Bosc_de_Roures NULL 42.6 1.51667 FRST 0
Collet_de_Roques_Negres Collet_de_Roques_Negres NULL 42.45 1.45 PASS 0
Roques_Negres Roques_Negres NULL 42.45 1.45 LCTY 0
Serrat_de_Roques_Grosses Serrat_de_Roques_Grosses NULL 42.58333 1.6 RDGE 0
Canal_de_Roques_Blanques Canal_de_Roques_Blanques NULL 42.5 1.48333 STM 0
Fontanal_de_les_Roques Fontanal_de_les_Roques NULL 42.53333 1.46667 SPNG 0
Pleta_de_les_Romes Pleta_de_les_Romes NULL 42.65 1.55 GRAZ 0
Font_Roja Font_Roja NULL 42.55 1.45 SPNG 0
Font_Roja Font_Roja NULL 42.48333 1.5 SPNG 0
Bassa_Roja Bassa_Roja NULL 42.6 1.66667 LK 0
Grau_Roig Grau_Roig NULL 42.58333 1.46667 SLP 0
Borda_de_Roig Borda_de_Roig NULL 42.56667 1.58333 HUT 0
Fonts_Roges Fonts_Roges NULL 42.56667 1.46667 SPNG 0
Fonts_Roges Fonts_Roges NULL 42.55 1.65 SPNG 0
Canals_Roges Canals_Roges NULL 42.58333 1.71667 RVN 0
Basses_Roges Basses_Roges NULL 42.46667 1.55 LKS 0
Font_Rodona Font_Rodona NULL 42.55 1.41667 SPNG 0
Costa_Rodona Costa_Rodona NULL 42.65 1.48333 SLP 0
Costa_Rodona Costa_Rodona NULL 42.58333 1.45 SLP 0
Costa_Rodona Costa_Rodona NULL 42.55 1.71667 SLP 0
Boïga_Rodona Boiga_Rodona NULL 42.43333 1.53333 CULT 0
Bosc_del_Ródol Bosc_del_Rodol NULL 42.48882 1.57683 FRST 0
Turó_Rodó Turo_Rodo NULL 42.56667 1.55 PK 0
Roc_Rodó Roc_Rodo NULL 42.56667 1.48333 SPUR 0
Roc_Rodó Roc_Rodo NULL 42.56667 1.43333 SPUR 0
Pla_de_Rodó Pla_de_Rodo NULL 42.55 1.43333 UPLD 0
Estany_Rodó Estany_Rodo NULL 42.51667 1.68333 LK 0
Estany_Rodó Estany_Rodo NULL 42.5 1.65 LK 0
Bony_Rodó Bony_Rodo NULL 42.61667 1.55 SPUR 0
Rocs_Tous Rocs_Tous NULL 42.55 1.58333 LCTY 0
Rocs_Negres Rocs_Negres NULL 42.53333 1.61667 ADMD 0
Planell_del_Roc_Gros Planell_del_Roc_Gros NULL 42.58333 1.48333 UPLD 0
Bosc_del_Roc_Gros Bosc_del_Roc_Gros NULL 42.58333 1.48333 FRST 0
Serra_del_Roc_del_Rellotge Serra_del_Roc_del_Rellotge NULL 42.61667 1.58333 MT 0
Font_del_Roc_del_Porquer Font_del_Roc_del_Porquer NULL 42.6 1.45 SPNG 0
Canal_del_Roc_de_la_Grael Canal_del_Roc_de_la_Grael NULL 42.51667 1.53333 STM 0
Roca_Podrida Roca_Podrida NULL 42.55 1.51667 LCTY 0
Costa_de_Roca_Negra Costa_de_Roca_Negra NULL 42.58333 1.58333 SLP 0
Canal_de_Rocanegra Canal_de_Rocanegra NULL 42.5 1.46667 STM 0
Canal_de_Roca_Major Canal_de_Roca_Major NULL 42.43333 1.5 RVN 0
Planell_de_la_Roca_Grossa Planell_de_la_Roca_Grossa NULL 42.56667 1.7 UPLD 0
Planell_de_Roca_Grossa Planell_de_Roca_Grossa NULL 42.55 1.66667 UPLD 0
Canal_de_Rocafort Canal_de_Rocafort NULL 42.46667 1.48333 STM 0
Rocafort Rocafort NULL 42.46667 1.48333 ADMD 0
Solana_de_la_Roca_de_la_Sabina Solana_de_la_Roca_de_la_Sabina NULL 42.56667 1.46667 SLP 0
Canal_de_la_Roca_Blanca Canal_de_la_Roca_Blanca NULL 42.51667 1.51667 STM 0
Vial_de_la_Roca Vial_de_la_Roca NULL 42.55 1.6 RD 0
Pala_de_la_Roca Pala_de_la_Roca NULL 42.55 1.61667 SLP 0
Bosc_de_la_Roca Bosc_de_la_Roca NULL 42.55 1.46667 FRST 0
Pont_del_Riu_Montaner Pont_del_Riu_Montaner NULL 42.53333 1.51667 BDG 0
Camí_del_Riu_del_Seig Cami_del_Riu_del_Seig NULL 42.56667 1.6 TRL 0
Riu_del_Seig Riu_del_Seig NULL 42.56667 1.61667 ADMD 0
Forat_del_Riu_dels_Clots_de_Massat Forat_del_Riu_dels_Clots_de_Massat NULL 42.55 1.68333 RVN 0
Fonts_del_Riu_de_les_Cebes Fonts_del_Riu_de_les_Cebes NULL 42.61667 1.58333 SPNG 0
Costa_del_Riu_de_les_Cebes Costa_del_Riu_de_les_Cebes NULL 42.61667 1.58333 SLP 0
Collada_del_Riu_de_les_Cebes Collada_del_Riu_de_les_Cebes NULL 42.61667 1.58333 SPUR 0
Bony_del_Riu_de_les_Cebes Bony_del_Riu_de_les_Cebes NULL 42.61667 1.58333 RK 0
Prats_del_Riu Prats_del_Riu NULL 42.46667 1.5 GRAZ 0
Canal_de_Rita Canal_de_Rita NULL 42.53333 1.6 STM 0
Solà_del_Riguer Sola_del_Riguer NULL 42.5 1.55 SLP 0
Obaga_del_Riguer Obaga_del_Riguer NULL 42.48333 1.53333 SLP 0
Bordes_de_Rigoder Bordes_de_Rigoder NULL 42.53333 1.61667 HUTS 0
Bosc_de_les_Ribes Bosc_de_les_Ribes NULL 42.55 1.55 FRST 0
Riberal_d’Envalira Riberal_d'Envalira NULL 42.53333 1.7 LCTY 0
Canals_de_Ribera Canals_de_Ribera NULL 42.43333 1.48333 STM 0
Ribassot Ribassot NULL 42.58333 1.48333 LCTY 0
Torrent_de_Ribassols Torrent_de_Ribassols NULL 42.58333 1.48333 STM 0
Torrent_Ribal Torrent_Ribal NULL 42.58333 1.48333 STM 0
Tosa_de_Riba_Escorjada Tosa_de_Riba_Escorjada NULL 42.55 1.65 UPLD 0
Solanelles_de_Riba_Escorjada Solanelles_de_Riba_Escorjada NULL 42.55 1.63333 SLP 0
Planells_de_Riba_Escorjada Planells_de_Riba_Escorjada NULL 42.56667 1.63333 UPLD 0
Camí_de_Riba_Escorjada Cami_de_Riba_Escorjada NULL 42.56667 1.63333 TRL 0
Camí_de_Riba_Escorjada Cami_de_Riba_Escorjada NULL 42.55 1.6 TRL 0
Riba_Escorjada Riba_Escorjada NULL 42.55 1.63333 ADMD 0
Bosc_de_Riba Bosc_de_Riba NULL 42.55 1.58333 FRST 0
Bosc_del_Riambert Bosc_del_Riambert NULL 42.56667 1.51667 FRST 0
Riu_de_Rialb Riu_de_Rialb Riu_de_Rialb,Riu_de_Rialp 42.61667 1.53333 STM 0
Portella_de_Rialb Portella_de_Rialb NULL 42.63333 1.53333 PASS 0
Basera_de_Rialb Basera_de_Rialb NULL 42.65 1.56667 CLF 0
Rialb Rialb NULL 42.65 1.55 ADMD 0
Pala_de_Rep Pala_de_Rep NULL 42.55 1.6 SLP 0
Coll_del_Rep Coll_del_Rep NULL 42.45 1.46667 PASS 0
Cap_de_Rep Cap_de_Rep Cap_de_Rep,Cap_de_l'_Ovella,Cap_de_l’_Ovella 42.54325 1.61092 PK 0
Rep Rep NULL 42.53333 1.58333 ADMD 0
Roc_del_Rellotge Roc_del_Rellotge NULL 42.61667 1.56667 SPUR 0
Roc_del_Rellotge Roc_del_Rellotge NULL 42.56667 1.61667 RK 0
Font_de_les_Reïneres Font_de_les_Reineres NULL 42.6 1.68333 SPNG 0
Solana_de_la_Regalíssia Solana_de_la_Regalissia NULL 42.48333 1.41667 SLP 0
Obaga_de_Redort Obaga_de_Redort NULL 42.55 1.56667 SLP 0
Redort Redort NULL 42.56667 1.55 LCTY 0
Clot_de_la_Rectoria Clot_de_la_Rectoria NULL 42.51667 1.5 RVN 0
Serrat_del_Rec_d’Areny Serrat_del_Rec_d'Areny NULL 42.58333 1.46667 SPUR 0
Bosc_de_Rèbols Bosc_de_Rebols NULL 42.46667 1.51667 FRST 0
Pont_de_la_Rebollissa Pont_de_la_Rebollissa NULL 42.61667 1.53333 BDG 0
Llanesques_de_les_Rebes Llanesques_de_les_Rebes NULL 42.63333 1.61667 CLF 0
Clot_de_les_Rebes Clot_de_les_Rebes NULL 42.61667 1.61667 RVN 0
Rebaixant_del_Maià Rebaixant_del_Maia NULL 42.56667 1.73333 LCTY 0
Canal_de_la_Rata Canal_de_la_Rata NULL 42.58333 1.46667 RVN 0
Port_de_Rat Port_de_Rat Port_de_Rat,Port_de_Rat_du_D'Auzat 42.62127 1.47371 PASS 0
Bosc_de_Rasets Bosc_de_Rasets NULL 42.43333 1.53333 FRST 0
Rasa_de_Perafita Rasa_de_Perafita NULL 42.48333 1.58333 UPLD 0
Costa_Rasa Costa_Rasa NULL 42.46667 1.45 SLP 0
Bosc_de_la_Rasa Bosc_de_la_Rasa NULL 42.46667 1.53333 FRST 0
Presa_de_Ransol Presa_de_Ransol NULL 42.58333 1.63333 DAM 0
Carretera_de_Ransol Carretera_de_Ransol NULL 42.58333 1.65 RD 0
Ransol Ransol NULL 42.58137 1.63812 PPL 0
Roca_de_Ràmio Roca_de_Ramio NULL 42.5 1.56667 RK 0
Ràmio Ramio NULL 42.49702 1.57414 HUTS 0
Canal_del_Ramer Canal_del_Ramer NULL 42.56667 1.48333 RVN 0
Canal_de_la_Ramenada Canal_de_la_Ramenada NULL 42.5 1.51667 STM 0
Camí_Ral Cami_Ral NULL 42.55 1.58333 TRL 0
Camí_Ral Cami_Ral NULL 42.53333 1.58333 TRL 0
Radonella Radonella NULL 42.48333 1.45 LCTY 0
Rádio_Andorra Radio_Andorra NULL 42.5282 1.57019 STNR 0
Racons Racons NULL 42.56667 1.58333 ADMD 0
Pic_de_la_Raconada_de_la_Maiana Pic_de_la_Raconada_de_la_Maiana Pic_de_la_Raconada_de_la_Maiana 42.46667 1.61667 PK 0
Clots_de_la_Raconada_de_la_Maiana Clots_de_la_Raconada_de_la_Maiana NULL 42.46667 1.6 CRQS 0
Pic_de_Racofred Pic_de_Racofred Pic_de_Racofred,Pic_de_Racofret 42.6 1.45 PK 0
Racó_de_l’Estany_de_Cabana_Sorda Raco_de_l'Estany_de_Cabana_Sorda NULL 42.61667 1.66667 LCTY 0
Pleta_del_Racó Pleta_del_Raco NULL 42.61667 1.56667 GRAZ 0
Pleta_del_Racó Pleta_del_Raco NULL 42.58333 1.45 GRAZ 0
Canal_del_Racó Canal_del_Raco NULL 42.56667 1.48333 RVN 0
Bassa_del_Racó Bassa_del_Raco NULL 42.61667 1.5 LK 0
Pleta_de_la_Rabassa Pleta_de_la_Rabassa NULL 42.63333 1.55 GRAZ 0
Carretera_de_la_Rabassa Carretera_de_la_Rabassa NULL 42.43333 1.51667 RD 0
Canya_de_la_Rabassa Canya_de_la_Rabassa NULL 42.63333 1.55 CAVE 0
Bosc_de_la_Rabassa Bosc_de_la_Rabassa NULL 42.4379 1.51425 FRST 0
Solana_del_Querol Solana_del_Querol NULL 42.58333 1.53333 SLP 0
Riu_del_Querol Riu_del_Querol NULL 42.58333 1.66667 STM 0
Riu_del_Querol Riu_del_Querol NULL 42.58333 1.53333 STM 0
Pleta_del_Querol Pleta_del_Querol NULL 42.6 1.66667 GRAZ 0
Estanyó_del_Querol Estanyo_del_Querol NULL 42.61303 1.67019 LK 0
Serrat_de_la_Quera Serrat_de_la_Quera NULL 42.51667 1.51667 RDGE 0
Canal_Gran_de_la_Quera Canal_Gran_de_la_Quera NULL 42.45 1.46667 STM 0
Bosc_de_la_Quera Bosc_de_la_Quera NULL 42.51667 1.51667 FRST 0
Roc_del_Quer Roc_del_Quer NULL 42.61667 1.55 SPUR 0
Roc_del_Quer Roc_del_Quer NULL 42.55 1.51667 SPUR 0
Roc_del_Quer Roc_del_Quer NULL 42.58333 1.48333 RK 0
Roc_del_Quer Roc_del_Quer NULL 42.52798 1.60146 RK 0
Roc_del_Quer Roc_del_Quer NULL 42.56667 1.6 CLF 0
Roc_de_Quer Roc_de_Quer NULL 42.48333 1.46667 RK 0
Planell_del_Quer Planell_del_Quer NULL 42.63333 1.56667 UPLD 0
Canal_del_Quer Canal_del_Quer NULL 42.63333 1.55 RVN 0
Canal_del_Quer Canal_del_Quer NULL 42.51667 1.6 RVN 0
Bosc_del_Quer Bosc_del_Quer NULL 42.51667 1.6 FRST 0
Solà_del_Quart_de_Nagol Sola_del_Quart_de_Nagol NULL 42.48333 1.51667 SLP 0
Collet_Purgat Collet_Purgat NULL 42.46667 1.48333 PK 0
Pont_de_Puntal Pont_de_Puntal NULL 42.61667 1.55 BDG 0
Bosc_de_Puntal Bosc_de_Puntal NULL 42.63333 1.55 FRST 0
Puntal Puntal NULL 42.63333 1.55 LCTY 0
Vial_dels_Pujols Vial_dels_Pujols NULL 42.48333 1.48333 RD 0
Tarteres_dels_Pujols Tarteres_dels_Pujols NULL 42.48333 1.48333 TAL 0
Roc_del_Pujol Roc_del_Pujol NULL 42.46667 1.5 RK 0
Pujant_de_Donges Pujant_de_Donges NULL 42.45 1.5 LCTY 0
Puiol_del_Piu Puiol_del_Piu NULL 42.56667 1.5 PPL 0
Borda_del_Puigcernal Borda_del_Puigcernal NULL 42.55 1.58333 HUT 0
Pui_d’Olivesa Pui_d'Olivesa NULL 42.45 1.48333 LCTY 0
Pui_d’Encamp Pui_d'Encamp NULL 42.53333 1.56667 LCTY 0
Estany_Primer Estany_Primer NULL 42.63721 1.49019 LK 0
Estany_Primer Estany_Primer NULL 42.61667 1.71667 LK 0
Estany_Primer Estany_Primer NULL 42.51667 1.68333 LK 0
Canal_de_la_Presa Canal_de_la_Presa NULL 42.58333 1.63333 CNL 0
Canal_de_la_Premsa Canal_de_la_Premsa NULL 42.46667 1.48333 STM 0
Canal_Pregona Canal_Pregona NULL 42.56667 1.48333 STM 0
Canal_Pregona Canal_Pregona NULL 42.55 1.5 STM 0
Torrent_Pregó Torrent_Prego NULL 42.53333 1.58333 STM 0
Bosc_dels_Prats_Sobirans Bosc_dels_Prats_Sobirans NULL 42.51667 1.46667 FRST 0
Planells_dels_Prats_Nous Planells_dels_Prats_Nous NULL 42.58333 1.48333 UPLD 0
Bordes_dels_Prats_Nous Bordes_dels_Prats_Nous NULL 42.58333 1.48333 HUTS 0
Riu_de_Prats Riu_de_Prats NULL 42.55 1.58333 STM 0
Prats Prats NULL 42.56003 1.59396 PPL 0
Solana_de_Prat_Primer Solana_de_Prat_Primer NULL 42.48333 1.55 SLP 0
Planell_de_Prat_Primer Planell_de_Prat_Primer NULL 42.48333 1.55 UPLD 0
Obaga_de_Prat_Primer Obaga_de_Prat_Primer NULL 42.48333 1.55 SLP 0
Font_de_Prat_Primer Font_de_Prat_Primer NULL 42.48333 1.55 SPNG 0
Collada_de_Prat_Primer Collada_de_Prat_Primer NULL 42.46667 1.55 PASS 0
Clots_de_Prat_Primer Clots_de_Prat_Primer NULL 42.48333 1.55 RVN 0
Prat_Primer Prat_Primer NULL 42.48333 1.55 ADMD 0
Collada_de_Prat_Porceller Collada_de_Prat_Porceller Collada_de_Prat_Porceller 42.46667 1.45 PASS 0
Font_del_Prat_de_Roca Font_del_Prat_de_Roca NULL 42.56667 1.58333 SPNG 0
Font_del_Prat_dels_Pollins Font_del_Prat_dels_Pollins NULL 42.56667 1.58333 SPNG 0
Basers_del_Prat_del_Quart Basers_del_Prat_del_Quart NULL 42.61667 1.63333 CLF 0
Font_del_Prat_del_Jep Font_del_Prat_del_Jep Font_del_Prat_del_Gep,Font_del_Prat_del_Jep 42.56667 1.58333 SPNG 0
Torrent_del_Prat_del_Gaspar Torrent_del_Prat_del_Gaspar NULL 42.53333 1.56667 STM 0
Bosc_del_Prat_de_l’Estel Bosc_del_Prat_de_l'Estel NULL 42.53333 1.46667 FRST 0
Riu_del_Prat_del_Comellar Riu_del_Prat_del_Comellar NULL 42.58333 1.65 STM 0
Solana_del_Prat_del_Bosc Solana_del_Prat_del_Bosc NULL 42.58333 1.46667 SLP 0
Riu_del_Prat_del_Bosc Riu_del_Prat_del_Bosc NULL 42.55 1.48333 STM 0
Pont_del_Prat_del_Bosc Pont_del_Prat_del_Bosc NULL 42.53333 1.46667 BDG 0
Bosc_del_Prat_del_Bosc Bosc_del_Prat_del_Bosc NULL 42.53333 1.46667 FRST 0
Obagues_del_Prat_de_la_Posella Obagues_del_Prat_de_la_Posella NULL 42.48333 1.45 SLP 0
Basera_del_Prat_de_la_Farga Basera_del_Prat_de_la_Farga NULL 42.48333 1.45 CLF 0
Basers_del_Prat_de_la_Creu Basers_del_Prat_de_la_Creu NULL 42.6 1.63333 CLF 0
Obaga_dels_Pradets Obaga_dels_Pradets NULL 42.48333 1.43333 SLP 0
Roc_dels_Pous Roc_dels_Pous NULL 42.55 1.61667 RK 0
Bosc_dels_Pous Bosc_dels_Pous NULL 42.55 1.48333 FRST 0
Serrat_del_Pouet Serrat_del_Pouet NULL 42.55 1.51667 RDGE 0
Canal_del_Pouet Canal_del_Pouet NULL 42.56667 1.53333 STM 0
Costa_del_Pou Costa_del_Pou NULL 42.58333 1.58333 SLP 0
Bosc_de_les_Poselletes Bosc_de_les_Poselletes NULL 42.55 1.45 FRST 0
Bony_de_la_Posella Bony_de_la_Posella NULL 42.58333 1.48333 SPUR 0
Posada_dels_Pastors Posada_dels_Pastors NULL 42.58333 1.48333 LCTY 0
Font_de_la_Posada Font_de_la_Posada NULL 42.46667 1.45 SPNG 0
Serrat_de_la_Posa Serrat_de_la_Posa NULL 42.55 1.66667 RDGE 0
Turó_del_Port_Vell Turo_del_Port_Vell NULL 42.65 1.56667 PK 0
Pic_del_Port_Vell Pic_del_Port_Vell Pic_del_Port_Vell 42.57205 1.44341 PK 0
Canal_del_Port_Vell Canal_del_Port_Vell NULL 42.56667 1.45 STM 0
Clot_de_Port_Negre Clot_de_Port_Negre NULL 42.46667 1.56667 RVN 0
Basers_de_les_Portes Basers_de_les_Portes NULL 42.48333 1.5 CLF 0
Portella_de_la_Portelleta Portella_de_la_Portelleta NULL 42.46667 1.65 PASS 0
Tossa_Plana_de_Lles Tossa_Plana_de_Lles Pic_de_la_Portelleta,Tosal_Plane,Tossa_Plana_de_Lles 42.46667 1.66667 PK 0
Font_de_la_Portelleta Font_de_la_Portelleta NULL 42.46667 1.66667 SPNG 0
Collada_de_la_Portelleta Collada_de_la_Portelleta Collada_de_la_Portelleta 42.46667 1.66667 PASS 0
Riu_de_les_Portelles Riu_de_les_Portelles NULL 42.61667 1.63333 STM 0
Clots_de_la_Portella_de_Setut Clots_de_la_Portella_de_Setut NULL 42.46667 1.63333 CRQS 0
Pleta_de_la_Portella Pleta_de_la_Portella NULL 42.56667 1.71667 GRAZ 0
Collada_de_la_Portella Collada_de_la_Portella NULL 42.46667 1.63333 PASS 0
Riu_del_Port_Dret Riu_del_Port_Dret NULL 42.6 1.46667 STM 0
Estany_del_Port_Dret Estany_del_Port_Dret NULL 42.6 1.46667 LK 0
Costa_del_Port_Dret Costa_del_Port_Dret NULL 42.58333 1.7 SLP 0
Clots_del_Port_Dret Clots_del_Port_Dret NULL 42.56667 1.68333 RVN 0
Camí_del_Port_Dret Cami_del_Port_Dret NULL 42.56667 1.66667 TRL 0
Camí_del_Port_de_Setut Cami_del_Port_de_Setut NULL 42.46667 1.63333 TRL 0
Basses_del_Port_de_Rat Basses_del_Port_de_Rat NULL 42.61667 1.48333 LKS 0
Font_del_Port_de_Cabús Font_del_Port_de_Cabus NULL 42.55 1.41667 SPNG 0
Planades_del_Port Planades_del_Port NULL 42.56667 1.45 UPLD 0
Costa_del_Port Costa_del_Port NULL 42.56667 1.45 SLP 0
Costa_del_Port Costa_del_Port NULL 42.53333 1.71667 SLP 0
Clots_del_Port Clots_del_Port NULL 42.46667 1.58333 CRQS 0
Clot_del_Port Clot_del_Port NULL 42.48333 1.65 RVN 0
Canal_del_Port Canal_del_Port NULL 42.56667 1.45 STM 0
Camí_del_Port Cami_del_Port NULL 42.48333 1.58333 TRL 0
Roc_del_Porquer Roc_del_Porquer NULL 42.58333 1.45 SPUR 0
Oratori_del_Pont_d’Aixovall Oratori_del_Pont_d'Aixovall NULL 42.48333 1.5 AMTH 0
Canal_del_Pont Canal_del_Pont NULL 42.5 1.55 STM 0
Riu_Pollós Riu_Pollos NULL 42.58333 1.46667 STM 0
